20:44:58.791 INFO     Starting ED Autopilot V1.7.0 beta 1.
20:49:27.519 DEBUG    	send=PitchUpButton,key:{'key': 83, 'mods': []},key_name:Key_Numpad_Decimal,hold:None,repeat:1,repeat_delay:None,state:1
20:49:27.635 DEBUG    	send=PitchUpButton,key:{'key': 83, 'mods': []},key_name:Key_Numpad_Decimal,hold:None,repeat:1,repeat_delay:None,state:1
20:49:27.751 DEBUG    	send=PitchUpButton,key:{'key': 83, 'mods': []},key_name:Key_Numpad_Decimal,hold:None,repeat:1,repeat_delay:None,state:1
20:49:27.865 DEBUG    	send=PitchUpButton,key:{'key': 83, 'mods': []},key_name:Key_Numpad_Decimal,hold:None,repeat:1,repeat_delay:None,state:1
20:49:27.976 DEBUG    	send=PitchUpButton,key:{'key': 83, 'mods': []},key_name:Key_Numpad_Decimal,hold:None,repeat:1,repeat_delay:None,state:1
20:49:28.089 DEBUG    	send=PitchUpButton,key:{'key': 83, 'mods': []},key_name:Key_Numpad_Decimal,hold:None,repeat:1,repeat_delay:None,state:1
20:49:28.202 DEBUG    	send=PitchUpButton,key:{'key': 83, 'mods': []},key_name:Key_Numpad_Decimal,hold:None,repeat:1,repeat_delay:None,state:1
20:49:28.314 DEBUG    	send=PitchUpButton,key:{'key': 83, 'mods': []},key_name:Key_Numpad_Decimal,hold:None,repeat:1,repeat_delay:None,state:1
20:49:28.428 DEBUG    	send=PitchUpButton,key:{'key': 83, 'mods': []},key_name:Key_Numpad_Decimal,hold:None,repeat:1,repeat_delay:None,state:1
20:49:28.539 DEBUG    	send=PitchUpButton,key:{'key': 83, 'mods': []},key_name:Key_Numpad_Decimal,hold:None,repeat:1,repeat_delay:None,state:1
20:49:28.652 DEBUG    	send=PitchUpButton,key:{'key': 83, 'mods': []},key_name:Key_Numpad_Decimal,hold:None,repeat:1,repeat_delay:None,state:1
20:49:28.765 DEBUG    	send=PitchUpButton,key:{'key': 83, 'mods': []},key_name:Key_Numpad_Decimal,hold:None,repeat:1,repeat_delay:None,state:1
20:49:28.878 DEBUG    	send=PitchUpButton,key:{'key': 83, 'mods': []},key_name:Key_Numpad_Decimal,hold:None,repeat:1,repeat_delay:None,state:1
20:49:28.990 DEBUG    	send=PitchUpButton,key:{'key': 83, 'mods': []},key_name:Key_Numpad_Decimal,hold:None,repeat:1,repeat_delay:None,state:1
20:49:30.453 DEBUG    	send=PitchUpButton,key:{'key': 83, 'mods': []},key_name:Key_Numpad_Decimal,hold:None,repeat:1,repeat_delay:None,state:0
20:49:30.563 INFO     Skip refuel - fuel level okay
20:49:30.563 DEBUG    refuel= not needed
20:49:30.567 INFO     Status update: Maneuvering
20:49:30.567 DEBUG    position
20:49:30.567 DEBUG    	send=SetSpeed100,key:{'key': 67, 'mods': []},key_name:Key_F9,hold:None,repeat:1,repeat_delay:None,state:None
20:49:32.169 DEBUG    position=scanning complete
20:49:32.169 DEBUG    	send=PrimaryFire,key:{'key': 63, 'mods': []},key_name:Key_F5,hold:None,repeat:1,repeat_delay:None,state:0
20:49:47.975 DEBUG    position=complete
20:49:47.994 INFO     Status update: Align
20:49:47.994 DEBUG    align
20:49:47.999 DEBUG    align= avoid sun
20:49:49.864 DEBUG    	send=PitchUpButton,key:{'key': 83, 'mods': []},key_name:Key_Numpad_Decimal,hold:None,repeat:1,repeat_delay:None,state:0
20:49:49.965 DEBUG    	send=SetSpeed100,key:{'key': 67, 'mods': []},key_name:Key_F9,hold:None,repeat:1,repeat_delay:None,state:None
20:49:50.268 DEBUG    align= fsd_target_align
20:49:50.290 DEBUG    has_destination:0.7515263557434082
20:49:50.459 DEBUG    	send=RollLeftButton,key:{'key': 51, 'mods': []},key_name:Key_Comma,hold:1.2288483041371598,repeat:1,repeat_delay:None,state:None
20:49:52.812 DEBUG    has_destination:0.7675580382347107
20:49:52.989 DEBUG    	send=RollLeftButton,key:{'key': 51, 'mods': []},key_name:Key_Comma,hold:0.11516958628401057,repeat:1,repeat_delay:None,state:None
20:49:54.228 DEBUG    has_destination:0.7731282114982605
20:49:54.404 DEBUG    	send=PitchDownButton,key:{'key': 26, 'mods': []},key_name:Key_LeftBracket,hold:3.726708074534162,repeat:1,repeat_delay:None,state:None
20:49:58.755 DEBUG    has_destination:0.6818853616714478
20:49:58.941 DEBUG    	send=PitchDownButton,key:{'key': 26, 'mods': []},key_name:Key_LeftBracket,hold:0.075,repeat:1,repeat_delay:None,state:None
20:49:59.163 DEBUG    has_destination:0.7185446619987488
20:49:59.345 DEBUG    	send=PitchDownButton,key:{'key': 26, 'mods': []},key_name:Key_LeftBracket,hold:0.15,repeat:1,repeat_delay:None,state:None
20:49:59.635 DEBUG    has_destination:0.727254331111908
20:49:59.848 DEBUG    has_destination:0.7169824838638306
20:50:00.069 DEBUG    has_destination:0.7399920225143433
20:50:00.243 DEBUG    	send=PitchDownButton,key:{'key': 26, 'mods': []},key_name:Key_LeftBracket,hold:0.075,repeat:1,repeat_delay:None,state:None
20:50:00.463 DEBUG    has_destination:0.7370233535766602
20:50:00.648 DEBUG    	send=PitchDownButton,key:{'key': 26, 'mods': []},key_name:Key_LeftBracket,hold:0.075,repeat:1,repeat_delay:None,state:None
20:50:00.867 DEBUG    has_destination:0.7346338629722595
20:50:01.055 DEBUG    align=complete
20:50:01.057 INFO     Status update: Jump
20:50:01.057 DEBUG    jump
20:50:01.058 DEBUG    jump= try:0
20:50:01.564 DEBUG    jump= start fsd
20:50:01.564 DEBUG    	send=HyperSuperCombination,key:{'key': 36, 'mods': []},key_name:Key_J,hold:1,repeat:1,repeat_delay:None,state:None
20:50:17.179 DEBUG    jump= in jump
20:50:36.200 DEBUG    jump= speed 0
20:50:36.200 DEBUG    	send=SetSpeedZero,key:{'key': 45, 'mods': []},key_name:Key_X,hold:None,repeat:3,repeat_delay:None,state:None
20:50:38.106 DEBUG    jump=complete
20:50:38.112 DEBUG    Journal*.log: read: 1 ship: {'time': 272, 'odyssey': True, 'status': 'starting_hyperspace', 'type': 'panthermkii', 'location': 'Alrai Sector FG-X b1-6', 'star_class': 'M', 'target': 'V2367 Ophiuchii', 'fighter_destroyed': False, 'shieldsup': True, 'under_attack': False, 'interdicted': True, 'no_dock_reason': 'Distance', 'mission_completed': 33, 'mission_redirected': 0, 'body': 'Woodroffe Horizons', 'dist_jumped': 17.554, 'jumps_remains': 0, 'fuel_capacity': 128.0, 'fuel_level': 107.994003, 'fuel_percent': 84, 'is_scooping': False, 'cur_star_system': 'Alrai Sector FG-X b1-6', 'cur_station': 'Woodroffe Horizons', 'cur_station_type': 'Orbis', 'cargo_capacity': 1232, 'ship_size': 'L', 'has_fuel_scoop': False, 'SupercruiseDestinationDrop_type': None, 'has_adv_dock_comp': True, 'has_std_dock_comp': False, 'has_sco_fsd': True, 'StationServices': ['dock', 'autodock', 'commodities', 'contacts', 'exploration', 'missions', 'outfitting', 'crewlounge', 'rearm', 'refuel', 'repair', 'shipyard', 'engineer', 'missionsgenerated', 'flightcontroller', 'stationoperations', 'powerplay', 'searchrescue', 'stationMenu', 'shop', 'livery', 'socialspace', 'vistagenomics', 'registeringcolonisation']}
20:50:38.112 DEBUG    Journal*.log: read: 4 ship: {'time': 272, 'odyssey': True, 'status': 'starting_hyperspace', 'type': 'panthermkii', 'location': 'Alrai Sector FG-X b1-6', 'star_class': 'M', 'target': 'Wally Bei', 'fighter_destroyed': False, 'shieldsup': True, 'under_attack': False, 'interdicted': True, 'no_dock_reason': 'Distance', 'mission_completed': 33, 'mission_redirected': 0, 'body': 'Woodroffe Horizons', 'dist_jumped': 17.554, 'jumps_remains': 1, 'fuel_capacity': 128.0, 'fuel_level': 107.994003, 'fuel_percent': 84, 'is_scooping': False, 'cur_star_system': 'Alrai Sector FG-X b1-6', 'cur_station': 'Woodroffe Horizons', 'cur_station_type': 'Orbis', 'cargo_capacity': 1232, 'ship_size': 'L', 'has_fuel_scoop': False, 'SupercruiseDestinationDrop_type': None, 'has_adv_dock_comp': True, 'has_std_dock_comp': False, 'has_sco_fsd': True, 'StationServices': ['dock', 'autodock', 'commodities', 'contacts', 'exploration', 'missions', 'outfitting', 'crewlounge', 'rearm', 'refuel', 'repair', 'shipyard', 'engineer', 'missionsgenerated', 'flightcontroller', 'stationoperations', 'powerplay', 'searchrescue', 'stationMenu', 'shop', 'livery', 'socialspace', 'vistagenomics', 'registeringcolonisation']}
20:50:38.112 DEBUG    Journal*.log: read: 8 ship: {'time': 272, 'odyssey': True, 'status': 'in_supercruise', 'type': 'panthermkii', 'location': 'V2367 Ophiuchii', 'star_class': 'M', 'target': 'Wally Bei', 'fighter_destroyed': False, 'shieldsup': True, 'under_attack': False, 'interdicted': True, 'no_dock_reason': 'Distance', 'mission_completed': 33, 'mission_redirected': 0, 'body': 'Woodroffe Horizons', 'dist_jumped': 13.956, 'jumps_remains': 1, 'fuel_capacity': 128.0, 'fuel_level': 102.582565, 'fuel_percent': 80, 'is_scooping': False, 'cur_star_system': 'V2367 Ophiuchii', 'cur_station': 'Woodroffe Horizons', 'cur_station_type': 'Orbis', 'cargo_capacity': 1232, 'ship_size': 'L', 'has_fuel_scoop': False, 'SupercruiseDestinationDrop_type': None, 'has_adv_dock_comp': True, 'has_std_dock_comp': False, 'has_sco_fsd': True, 'StationServices': ['dock', 'autodock', 'commodities', 'contacts', 'exploration', 'missions', 'outfitting', 'crewlounge', 'rearm', 'refuel', 'repair', 'shipyard', 'engineer', 'missionsgenerated', 'flightcontroller', 'stationoperations', 'powerplay', 'searchrescue', 'stationMenu', 'shop', 'livery', 'socialspace', 'vistagenomics', 'registeringcolonisation']}
20:50:38.122 DEBUG    position=scanning
20:50:38.122 DEBUG    	send=PrimaryFire,key:{'key': 63, 'mods': []},key_name:Key_F5,hold:None,repeat:1,repeat_delay:None,state:1
20:50:38.127 DEBUG    refuel
20:50:38.135 INFO     Status update: Avoiding star
20:50:38.138 INFO     Avoiding star
20:50:38.138 DEBUG    align= avoid sun
20:50:38.653 DEBUG    	send=PitchUpButton,key:{'key': 83, 'mods': []},key_name:Key_Numpad_Decimal,hold:None,repeat:1,repeat_delay:None,state:1
20:50:38.763 DEBUG    	send=PitchUpButton,key:{'key': 83, 'mods': []},key_name:Key_Numpad_Decimal,hold:None,repeat:1,repeat_delay:None,state:1
20:50:38.877 DEBUG    	send=PitchUpButton,key:{'key': 83, 'mods': []},key_name:Key_Numpad_Decimal,hold:None,repeat:1,repeat_delay:None,state:1
20:50:38.989 DEBUG    	send=PitchUpButton,key:{'key': 83, 'mods': []},key_name:Key_Numpad_Decimal,hold:None,repeat:1,repeat_delay:None,state:1
20:50:39.101 DEBUG    	send=PitchUpButton,key:{'key': 83, 'mods': []},key_name:Key_Numpad_Decimal,hold:None,repeat:1,repeat_delay:None,state:1
20:50:39.215 DEBUG    	send=PitchUpButton,key:{'key': 83, 'mods': []},key_name:Key_Numpad_Decimal,hold:None,repeat:1,repeat_delay:None,state:1
20:50:39.326 DEBUG    	send=PitchUpButton,key:{'key': 83, 'mods': []},key_name:Key_Numpad_Decimal,hold:None,repeat:1,repeat_delay:None,state:1
20:50:39.439 DEBUG    	send=PitchUpButton,key:{'key': 83, 'mods': []},key_name:Key_Numpad_Decimal,hold:None,repeat:1,repeat_delay:None,state:1
20:50:39.552 DEBUG    	send=PitchUpButton,key:{'key': 83, 'mods': []},key_name:Key_Numpad_Decimal,hold:None,repeat:1,repeat_delay:None,state:1
20:50:39.663 DEBUG    	send=PitchUpButton,key:{'key': 83, 'mods': []},key_name:Key_Numpad_Decimal,hold:None,repeat:1,repeat_delay:None,state:1
20:50:39.783 DEBUG    	send=PitchUpButton,key:{'key': 83, 'mods': []},key_name:Key_Numpad_Decimal,hold:None,repeat:1,repeat_delay:None,state:1
20:50:39.895 DEBUG    	send=PitchUpButton,key:{'key': 83, 'mods': []},key_name:Key_Numpad_Decimal,hold:None,repeat:1,repeat_delay:None,state:1
20:50:40.008 DEBUG    	send=PitchUpButton,key:{'key': 83, 'mods': []},key_name:Key_Numpad_Decimal,hold:None,repeat:1,repeat_delay:None,state:1
20:50:40.119 DEBUG    	send=PitchUpButton,key:{'key': 83, 'mods': []},key_name:Key_Numpad_Decimal,hold:None,repeat:1,repeat_delay:None,state:1
20:50:40.233 DEBUG    	send=PitchUpButton,key:{'key': 83, 'mods': []},key_name:Key_Numpad_Decimal,hold:None,repeat:1,repeat_delay:None,state:1
20:50:40.345 DEBUG    	send=PitchUpButton,key:{'key': 83, 'mods': []},key_name:Key_Numpad_Decimal,hold:None,repeat:1,repeat_delay:None,state:1
20:50:40.457 DEBUG    	send=PitchUpButton,key:{'key': 83, 'mods': []},key_name:Key_Numpad_Decimal,hold:None,repeat:1,repeat_delay:None,state:1
20:50:40.571 DEBUG    	send=PitchUpButton,key:{'key': 83, 'mods': []},key_name:Key_Numpad_Decimal,hold:None,repeat:1,repeat_delay:None,state:1
20:50:40.683 DEBUG    	send=PitchUpButton,key:{'key': 83, 'mods': []},key_name:Key_Numpad_Decimal,hold:None,repeat:1,repeat_delay:None,state:1
20:50:40.796 DEBUG    	send=PitchUpButton,key:{'key': 83, 'mods': []},key_name:Key_Numpad_Decimal,hold:None,repeat:1,repeat_delay:None,state:1
20:50:40.907 DEBUG    	send=PitchUpButton,key:{'key': 83, 'mods': []},key_name:Key_Numpad_Decimal,hold:None,repeat:1,repeat_delay:None,state:1
20:50:41.020 DEBUG    	send=PitchUpButton,key:{'key': 83, 'mods': []},key_name:Key_Numpad_Decimal,hold:None,repeat:1,repeat_delay:None,state:1
20:50:41.133 DEBUG    	send=PitchUpButton,key:{'key': 83, 'mods': []},key_name:Key_Numpad_Decimal,hold:None,repeat:1,repeat_delay:None,state:1
20:50:41.246 DEBUG    	send=PitchUpButton,key:{'key': 83, 'mods': []},key_name:Key_Numpad_Decimal,hold:None,repeat:1,repeat_delay:None,state:1
20:50:41.357 DEBUG    	send=PitchUpButton,key:{'key': 83, 'mods': []},key_name:Key_Numpad_Decimal,hold:None,repeat:1,repeat_delay:None,state:1
20:50:42.820 DEBUG    	send=PitchUpButton,key:{'key': 83, 'mods': []},key_name:Key_Numpad_Decimal,hold:None,repeat:1,repeat_delay:None,state:0
20:50:42.932 INFO     Skip refuel - fuel level okay
20:50:42.932 DEBUG    refuel= not needed
20:50:42.936 INFO     Status update: Maneuvering
20:50:42.936 DEBUG    position
20:50:42.936 DEBUG    	send=SetSpeed100,key:{'key': 67, 'mods': []},key_name:Key_F9,hold:None,repeat:1,repeat_delay:None,state:None
20:50:45.224 DEBUG    position=scanning complete
20:50:45.224 DEBUG    	send=PrimaryFire,key:{'key': 63, 'mods': []},key_name:Key_F5,hold:None,repeat:1,repeat_delay:None,state:0
20:51:00.346 DEBUG    position=complete
20:51:00.362 INFO     Status update: Align
20:51:00.362 DEBUG    align
20:51:00.366 DEBUG    align= avoid sun
20:51:02.233 DEBUG    	send=PitchUpButton,key:{'key': 83, 'mods': []},key_name:Key_Numpad_Decimal,hold:None,repeat:1,repeat_delay:None,state:0
20:51:02.334 DEBUG    	send=SetSpeed100,key:{'key': 67, 'mods': []},key_name:Key_F9,hold:None,repeat:1,repeat_delay:None,state:None
20:51:02.636 DEBUG    align= fsd_target_align
20:51:02.661 DEBUG    has_destination:0.7839197516441345
20:51:02.842 DEBUG    	send=RollLeftButton,key:{'key': 51, 'mods': []},key_name:Key_Comma,hold:0.5095042862467383,repeat:1,repeat_delay:None,state:None
20:51:04.473 DEBUG    has_destination:0.7907761931419373
20:51:04.648 DEBUG    	send=PitchDownButton,key:{'key': 26, 'mods': []},key_name:Key_LeftBracket,hold:3.726708074534162,repeat:1,repeat_delay:None,state:None
20:51:08.999 DEBUG    has_destination:0.6892122030258179
20:51:09.181 DEBUG    	send=PitchDownButton,key:{'key': 26, 'mods': []},key_name:Key_LeftBracket,hold:1.2422360248447206,repeat:1,repeat_delay:None,state:None
20:51:11.050 DEBUG    has_destination:0.7031016945838928
20:51:11.236 DEBUG    	send=PitchDownButton,key:{'key': 26, 'mods': []},key_name:Key_LeftBracket,hold:0.3304347826086957,repeat:1,repeat_delay:None,state:None
20:51:12.193 DEBUG    has_destination:0.7171109914779663
20:51:12.380 DEBUG    	send=YawLeftButton,key:{'key': 30, 'mods': []},key_name:Key_A,hold:0.09,repeat:1,repeat_delay:None,state:None
20:51:12.612 DEBUG    has_destination:0.7330396771430969
20:51:12.786 DEBUG    	send=YawLeftButton,key:{'key': 30, 'mods': []},key_name:Key_A,hold:0.09,repeat:1,repeat_delay:None,state:None
20:51:12.979 DEBUG    	send=PitchDownButton,key:{'key': 26, 'mods': []},key_name:Key_LeftBracket,hold:0.075,repeat:1,repeat_delay:None,state:None
20:51:13.200 DEBUG    has_destination:0.7401350140571594
20:51:13.378 DEBUG    	send=PitchDownButton,key:{'key': 26, 'mods': []},key_name:Key_LeftBracket,hold:0.075,repeat:1,repeat_delay:None,state:None
20:51:13.594 DEBUG    has_destination:0.7461476922035217
20:51:13.780 DEBUG    	send=YawLeftButton,key:{'key': 30, 'mods': []},key_name:Key_A,hold:0.09,repeat:1,repeat_delay:None,state:None
20:51:14.011 DEBUG    has_destination:0.7480367422103882
20:51:14.201 DEBUG    	send=PitchDownButton,key:{'key': 26, 'mods': []},key_name:Key_LeftBracket,hold:0.075,repeat:1,repeat_delay:None,state:None
20:51:14.417 DEBUG    has_destination:0.7477368116378784
20:51:14.628 DEBUG    has_destination:0.746680736541748
20:51:14.848 DEBUG    has_destination:0.734093427658081
20:51:15.025 DEBUG    align=complete
20:51:15.026 INFO     Status update: Jump
20:51:15.026 DEBUG    jump
20:51:15.026 DEBUG    jump= try:0
20:51:15.532 DEBUG    jump= start fsd
20:51:15.532 DEBUG    	send=HyperSuperCombination,key:{'key': 36, 'mods': []},key_name:Key_J,hold:1,repeat:1,repeat_delay:None,state:None
20:51:31.150 DEBUG    jump= in jump
20:51:50.169 DEBUG    jump= speed 0
20:51:50.169 DEBUG    	send=SetSpeedZero,key:{'key': 45, 'mods': []},key_name:Key_X,hold:None,repeat:3,repeat_delay:None,state:None
20:51:52.075 DEBUG    jump=complete
20:51:52.079 DEBUG    Journal*.log: read: 1 ship: {'time': 272, 'odyssey': True, 'status': 'starting_hyperspace', 'type': 'panthermkii', 'location': 'V2367 Ophiuchii', 'star_class': 'K', 'target': 'Wally Bei', 'fighter_destroyed': False, 'shieldsup': True, 'under_attack': False, 'interdicted': True, 'no_dock_reason': 'Distance', 'mission_completed': 33, 'mission_redirected': 0, 'body': 'Woodroffe Horizons', 'dist_jumped': 13.956, 'jumps_remains': 0, 'fuel_capacity': 128.0, 'fuel_level': 102.582565, 'fuel_percent': 80, 'is_scooping': False, 'cur_star_system': 'V2367 Ophiuchii', 'cur_station': 'Woodroffe Horizons', 'cur_station_type': 'Orbis', 'cargo_capacity': 1232, 'ship_size': 'L', 'has_fuel_scoop': False, 'SupercruiseDestinationDrop_type': None, 'has_adv_dock_comp': True, 'has_std_dock_comp': False, 'has_sco_fsd': True, 'StationServices': ['dock', 'autodock', 'commodities', 'contacts', 'exploration', 'missions', 'outfitting', 'crewlounge', 'rearm', 'refuel', 'repair', 'shipyard', 'engineer', 'missionsgenerated', 'flightcontroller', 'stationoperations', 'powerplay', 'searchrescue', 'stationMenu', 'shop', 'livery', 'socialspace', 'vistagenomics', 'registeringcolonisation']}
20:51:52.079 DEBUG    Journal*.log: read: 4 ship: {'time': 272, 'odyssey': True, 'status': 'starting_hyperspace', 'type': 'panthermkii', 'location': 'V2367 Ophiuchii', 'star_class': 'K', 'target': None, 'fighter_destroyed': False, 'shieldsup': True, 'under_attack': False, 'interdicted': True, 'no_dock_reason': 'Distance', 'mission_completed': 33, 'mission_redirected': 0, 'body': 'Woodroffe Horizons', 'dist_jumped': 13.956, 'jumps_remains': 0, 'fuel_capacity': 128.0, 'fuel_level': 102.582565, 'fuel_percent': 80, 'is_scooping': False, 'cur_star_system': 'V2367 Ophiuchii', 'cur_station': 'Woodroffe Horizons', 'cur_station_type': 'Orbis', 'cargo_capacity': 1232, 'ship_size': 'L', 'has_fuel_scoop': False, 'SupercruiseDestinationDrop_type': None, 'has_adv_dock_comp': True, 'has_std_dock_comp': False, 'has_sco_fsd': True, 'StationServices': ['dock', 'autodock', 'commodities', 'contacts', 'exploration', 'missions', 'outfitting', 'crewlounge', 'rearm', 'refuel', 'repair', 'shipyard', 'engineer', 'missionsgenerated', 'flightcontroller', 'stationoperations', 'powerplay', 'searchrescue', 'stationMenu', 'shop', 'livery', 'socialspace', 'vistagenomics', 'registeringcolonisation']}
20:51:52.079 DEBUG    Journal*.log: read: 144 ship: {'time': 272, 'odyssey': True, 'status': 'in_supercruise', 'type': 'panthermkii', 'location': 'Wally Bei', 'star_class': 'K', 'target': None, 'fighter_destroyed': False, 'shieldsup': True, 'under_attack': False, 'interdicted': True, 'no_dock_reason': 'Distance', 'mission_completed': 33, 'mission_redirected': 0, 'body': 'Woodroffe Horizons', 'dist_jumped': 13.503, 'jumps_remains': 0, 'fuel_capacity': 128.0, 'fuel_level': 97.666611, 'fuel_percent': 76, 'is_scooping': False, 'cur_star_system': 'Wally Bei', 'cur_station': 'Woodroffe Horizons', 'cur_station_type': 'Orbis', 'cargo_capacity': 1232, 'ship_size': 'L', 'has_fuel_scoop': False, 'SupercruiseDestinationDrop_type': None, 'has_adv_dock_comp': True, 'has_std_dock_comp': False, 'has_sco_fsd': True, 'StationServices': ['dock', 'autodock', 'commodities', 'contacts', 'exploration', 'missions', 'outfitting', 'crewlounge', 'rearm', 'refuel', 'repair', 'shipyard', 'engineer', 'missionsgenerated', 'flightcontroller', 'stationoperations', 'powerplay', 'searchrescue', 'stationMenu', 'shop', 'livery', 'socialspace', 'vistagenomics', 'registeringcolonisation']}
